ePOS Code,Company Code,Date,ACRA REGISTERED NAME,Brand/Deal Name/Business Name,Sub Domain Link (If Lead is already available in Backend) Fill only when EPOS client,Tele Sales or MR (For KPI - Internal),Name of the Market Researcher,Original Source (Marketing),"Marketing Source (Do not fill anything if the leads are from Hubspot, EPOS clients)",Company Registration date / Date Established,Company Registration Number (UEN),Primary SSIC Code,Secondary SSIC Code,Hubspot ID (Company),Hubspot ID(Deal),Hubspot ID(Contact),Website URL,Business Type,Facebook Page,Instagram URL,Linkedin URL,Tik Tok URL,Ownership Type,Parent Industry Type,Industry Type,Sub Industry,Business model,Presence of Multiple Outlets,Number of Outlets (Write in #),Region,Planning Area,Business Location Type,Registered Address (Block & Street),Registered Address (Unit #),Registered Address (Postal code),"Operational Address 
(Block & Street)","Operational Address 
(Unit #)","Operational Address 
(Postal Code)",Operational Address Type,First Name,Last Name,PIC Name 1 Designation,PIC NAME 1 Contact Number,PIC 1 email address,PIC 1 Source,First Name 2,Last Name 2,PIC Name 2 Designation,PIC NAME 2 Contact Number,PIC 2 email address,PIC 2 Source,First Name 3,Last Name 3,PIC Name Designation 3,PIC NAME 3 Contact Number,PIC 3 email address,PIC 3 Source,FB/Insta/Tik Tok/Linkedin Contact,Current ePOS Client ?,"If ePOS Client, which product they are using?",Is this deal part of the Gov List?,Source from Market Researcher,Contact Number from Lusha?,Phone number Verified ?
,,"13,01,2026",LUXE AURA SINGAPORE PTE. LTD.,LUXE AURA,,TeleSales,Hazim,Offline Sources,Web Scrapping,20-03-2025,202513003G,96022,96029,,,,,Startbud,,,https://sg.linkedin.com/in/aura-group-holdings-pte-ltd-7b785214b,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,8 EU TONG SEN STREET,,,8 EU TONG SEN STREET THE CENTRAL 16-81 Singapore 059818,81,59818,,,,,65 6202 9602,luxeauramall@gmail.com,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",STARRY SPA,STARRY SPA,,TeleSales,Hazim,Offline Sources,Web Scrapping,22-07-2022,53453502W,96022,96024,,,,https://starrytraditional.com.sg/,SME,https://www.facebook.com/p/Starry-traditional-massage-100046242266050/,,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,14 ENG HOON STREET,,,14 ENG HOON STREET Singapore 169764,,169764,,,,,65 6858 3995,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",BEAU VOYAGE HAIRDRESSING,BEAU VOYAGE HAIRDRESSING,,TeleSales,Hazim,Offline Sources,Web Scrapping,17-03-2018,53378868D,96022,0,,,,,SME,https://www.facebook.com/p/Beau-Voyage-Hairdressing-100063701194812/,https://www.instagram.com/beau_voyagehairdressing/,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,14 SCOTTS ROAD,,,14 SCOTTS ROAD FAR EAST PLAZA 04-81 Singapore 228213,81,228213,,,,,65 9844 0691,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",FREEWAYS WELLNESS,FREEWAYS WELLNESS,,TeleSales,Hazim,Offline Sources,Web Scrapping,15-08-2018,53385976W,96024,96022,,,,https://www.mycareersfuture.gov.sg/job/others/footother-reflexologist-freeways-wellness-93f6e5f69ff33cb98db0f747d69172f1,SME,https://facebook.com/Freeways-Wellness-%E4%B8%93%E4%B8%9A%E8%84%9A%E5%BA%95%E5%85%A8%E8%BA%AB%E6%8C%89%E6%91%A9-Upper-Thomson-2167060353314871,,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,244K UPPER THOMSON ROAD,,,244K UPPER THOMSON ROAD THOMSON GARDEN ESTATE Singapore 574369,,574369,,,,,65 6259 3637,freewayswellness@gmail.com,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",GOLDEN PAIL SPA PTE. LTD.,GOLDEN PAIL SPA,,TeleSales,Hazim,Offline Sources,Web Scrapping,28-02-2017,201705572N,96024,96023,,,,https://goldenpailspa.com/,SME,,https://www.instagram.com/goldenpailspathomson/?hl=en,,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,304 THOMSON ROAD,,,304 THOMSON ROAD ENG AUN MANSION Singapore 307654,,307654,,,,,65 6266 6218,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",OASIS NAILS SPA PTE. LTD.,OASIS NAILS SPA,,TeleSales,Hazim,Offline Sources,Web Scrapping,13-02-2017,201703933Z,96029,96024,,,,https://www.oasisjc.com/,SME,,,,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,10 ANSON ROAD,,,10 ANSON ROAD INTERNATIONAL PLAZA 28-01 Singapore 079903,01,79903,,,,,65 6513 3568,info@oasisjc.com,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",EVE DO SKIN BEAUTY SALON,EVE DO SKIN BEAUTY SALON,,TeleSales,Hazim,Offline Sources,Web Scrapping,01-08-2017,53367767W,96022,96021,,,,,SME,,,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,95 ALJUNIED CRESCENT,,,82 MACPHERSON LANE MACPHERSON VIEW 01-15 Singapore 360082,519,380095,,,,,65 9657 3864,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",JIA RU SHI NI,JIA RU SHI NI,,TeleSales,Hazim,Offline Sources,Web Scrapping,20-06-2024,53487283B,96029,96023,,,,,Startbud,,,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,3 NEW BUGIS STREET,,,3 NEW BUGIS STREET 03-110 Singapore 188867,110,188867,,,,,65 9660 5416,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",STYLE X PTE. LTD.,STYLE X,,TeleSales,Hazim,Offline Sources,Web Scrapping,31-03-2016,201608372K,96022,96023,,,,,SME,,,,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,2 SIMS CLOSE,,,2 SIMS CLOSE GEMINI @ SIMS 07-13 Singapore 387298,13,387298,,,,,65 6352 0608,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",UMI BEAUTY,UMI BEAUTY,,TeleSales,Hazim,Offline Sources,Web Scrapping,05-10-2023,53474660L,96029,96022,,,,https://www.mycareersfuture.gov.sg/job/customer-service/beautician-supervisor-umi-beauty-3ac8c4b2a814069916601676aa3b2f4e,Startbud,https://www.facebook.com/p/Umibeauty-61554914792573/,https://www.instagram.com/umibeautysg/?hl=en,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,66A HAJI LANE,,,66A HAJI LANE 02 Singapore 189259,,189259,,,,,65 8339 8699,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",JOEY'S BEAUTY HOUSE,JOEYS BEAUTY HOUSE,,TeleSales,Hazim,Offline Sources,Web Scrapping,14-06-2016,53339434A,96022,0,,,,,SME,,https://www.instagram.com/joeybeautyhouse/?hl=en,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,213 BEDOK NORTH STREET 1,,,213 BEDOK NORTH STREET 1 03-115 Singapore 460213,115,460213,,,,,65 6242 1918,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",JUSTDO PERFECTION PTE. LTD.,JUSTDO PERFECTION,,TeleSales,Hazim,Offline Sources,Web Scrapping,22-09-2021,202133040G,96022,0,,,,,SME,,https://www.instagram.com/justdoperfection/p/CQ_inH_suqa/,,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,242 HOUGANG STREET 22,,,672D EDGEFIELD PLAINS WATERWAY BANKS 11-589 Singapore 824672,K1,530242,,,,,65 8622 2255,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",THE ONE SKIN MANAGEMENT PTE. LTD.,THE ONE SKIN MANAGEMENT,,TeleSales,Hazim,Offline Sources,Web Scrapping,11-08-2017,201722842G,96022,0,,,,https://www.mycareersfuture.gov.sg/job/personal-care/beauty-consultant-one-skin-management-559a1ec602954baac5e4f048b79a66a5,SME,https://facebook.com/The-One-Skin-Management-2066092026990106,https://www.instagram.com/theone_skinmanagement/,,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,482 RIVER VALLEY ROAD,,,482 RIVER VALLEY ROAD #05- FAR EAST PLAZA 05-42 Singapore 248367,,248367,,,,,65 6732 2058,skinmanagementtheone@gmail.com,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",AVANTE BODY AND WELLNESS PTE. LTD.,AVANTE BODY AND WELLNESS,,TeleSales,Hazim,Offline Sources,Web Scrapping,18-08-2021,202199988D,96022,85407,,,,https://www.avante.com.sg/,SME,https://www.facebook.com/p/Avantegroupsg-61565633070480/,https://www.instagram.com/avantebodyandwellness/,,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,402 ORCHARD ROAD,,,402 ORCHARD ROAD DELFI ORCHARD 05-06 Singapore 238876,06,238876,,,,,65 8685 3519,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",KS WELLNESS PTE. LTD.,KS WELLNESS,,TeleSales,Hazim,Offline Sources,Web Scrapping,28-11-2024,202448925W,96024,0,,,,,Startbud,,https://www.instagram.com/kswellness.sg/?hl=en,,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,12 HOLLAND AVENUE,,,"12 HOLLAND AVENUE, , HOLLAND VISTA 20-51 Singapore 272012",51,272012,,,,,65 8842 1266,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",FIRST BEAUTE HOUSE,FIRST BEAUTE HOUSE,,TeleSales,Hazim,Offline Sources,Web Scrapping,13-03-2017,53358287C,96022,96023,,,,,SME,https://www.facebook.com/firstbeautehouse/,https://www.instagram.com/firstbeautehouse/?hl=en,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,128 ANG MO KIO AVENUE 3,,,128 ANG MO KIO AVENUE 3 01-1863 Singapore 560128,1863,560128,,,,,65 9185 4568,jeanne1030@yahoo.com.hk,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",LWP CORPORATE PTE. LTD.,LWP CORPORATE,,TeleSales,Hazim,Offline Sources,Web Scrapping,21-07-2016,201619997M,96024,46900,,,,https://www.mycareersfuture.gov.sg/job/personal-care/spa-therapist-supervisor-lwp-corporate-a228e80027b532784483b5543c4c9a69,SME,,,,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,740 BEDOK RESERVOIR ROAD,,,740 BEDOK RESERVOIR ROAD 01-3183 Singapore 470740,3183,470740,,,,,65 9093 3215,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",LE BELLE SPA PTE. LTD.,LE BELLE SPA,,TeleSales,Hazim,Offline Sources,Web Scrapping,01-03-2022,202207188N,96022,96024,,,,https://www.mycareersfuture.gov.sg/job/personal-care/spa-therapist-le-belle-spa-8e5989fc4824d95a3cd8774856c95434,SME,https://facebook.com/lebellespacl...,https://www.instagram.com/lebellespa.c/?hl=en,,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,450 CLEMENTI AVENUE 3,,,450 CLEMENTI AVENUE 3 01-285 Singapore 120450,285,120450,,,,,65 6530 3438,louislimgy@outlook.com,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",SUNSHINE 8 OASIS PTE. LTD.,SUNSHINE 8 OASIS,,TeleSales,Hazim,Offline Sources,Web Scrapping,14-10-2020,202032526Z,96022,96024,,,,https://www.mycareersfuture.gov.sg/job/healthcare/massage-therapist-sunshine-8-oasis-f8f63cf0122adf5189631db560933a8f,SME,,,,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,213 JALAN BESAR,,,213 JALAN BESAR 01-01 Singapore 208897,01,208897,,,,,65 6909 5634,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",HANN NAILS PALACE LLP,HANN NAILS PALACE,,TeleSales,Hazim,Offline Sources,Web Scrapping,08-04-2016,T16LL0681L,96023,96022,,,,,SME,,,,,LIMITED LIABILITY PARTNERSHIP,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,8 SELEGIE ROAD,,,8 SELEGIE ROAD SELEGIE HOUSE 01-16 Singapore 180008,16,180008,,,,,65 6337 1538,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",TEAM SALON (BUKIT TIMAH) PTE. LTD.,TEAM SALON BUKIT TIMAH,,TeleSales,Hazim,Offline Sources,Web Scrapping,04-03-2022,202207625W,96022,96029,,,,https://www.teamsalon.com.sg/,SME,https://www.facebook.com/teamsalon,https://www.instagram.com/teamsalonsg/,,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,101 PRINCE CHARLES CRESCENT,,,101 PRINCE CHARLES CRESCENT THE CREST 22-01 Singapore 159017,01,159017,,,,,65 6467 9371,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",AMARYLLIS AESTHETICS PTE. LTD.,AMARYLLIS AESTHETICS,,TeleSales,Hazim,Offline Sources,Web Scrapping,31-05-2022,202218756R,96029,70209,,,,https://amaryllisaesthetics.com/,SME,,https://www.instagram.com/amaryllisaestheticsgp,,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,32 ZION ROAD,,,32 ZION ROAD PINEVALE 06-01 Singapore 247770,,247770,,,,,65 9298 0886,kiyumisg@gmail.com,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",CAMELLIA BEAUTY PTE. LTD.,CAMELLIA BEAUTY,,TeleSales,Hazim,Offline Sources,Web Scrapping,03-07-2018,201822628C,96023,96029,,,,,SME,https://facebook.com/Camellia-Beauty-304-2651085284917150,https://www.instagram.com/camellia_beauty304/,,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,109 LORONG 1 TOA PAYOH,,,109 LORONG 1 TOA PAYOH TOA PAYOH NORTH 01-304 Singapore 310109,304,310109,,,,,65 6296 9391,info.cameliaface@gmail.com,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",YU KANG XUAN PTE. LTD.,YU KANG XUAN,,TeleSales,Hazim,Offline Sources,Web Scrapping,18-04-2024,202415404E,96024,0,,,,,Startbud,,,,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,683A EDGEDALE PLAINS,,,683A EDGEDALE PLAINS WATERWAY VIEW 13-709 Singapore 821683,709,821683,,,,,65 8498 3217,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",BAI LING ZU,BAI LING ZU,,TeleSales,Hazim,Offline Sources,Web Scrapping,19-02-2024,53481174D,96024,96022,,,,https://www.mycareersfuture.gov.sg/job/customer-service/foot-reflexology-bai-ling-zu-2a03300a3a6970f5a288f5ec98cede05,Startbud,,,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,236 TANJONG KATONG ROAD,,,236 TANJONG KATONG ROAD 01 Singapore 437024,,437024,,,,,65 8811 2291,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",SERENITY BEAUTE PTE. LTD.,SERENITY BEAUTE,,TeleSales,Hazim,Offline Sources,Web Scrapping,18-10-2021,202136200N,96022,0,,,,,SME,https://www.facebook.com/pageantlashes,https://www.instagram.com/serenitybeautesg,,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,10 ANSON ROAD,,,10 ANSON ROAD INTERNATIONAL PLAZA 02-13 Singapore 079903,13,79903,,,,,65 8666 4828,serenitybeautesg@gmail.com,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",WAVE WELLNESS SPA PTE. LTD.,WAVE WELLNESS SPA,,TeleSales,Hazim,Offline Sources,Web Scrapping,08-02-2023,202304530R,96024,0,,,,https://www.mycareersfuture.gov.sg/job/professional-services/spa-therapist-wave-wellness-spa-e71848e81302c26a48ca5f2b1bb87976,Startbud,https://www.facebook.com/profile.php?id=100090923229402,https://www.instagram.com/wave_spa31/,,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,31 SEMBAWANG ROAD,,,31 SEMBAWANG ROAD Singapore 779082,,779082,,,,,65 6980 8258,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",OLY WM PTE. LTD.,OLY WM,,TeleSales,Hazim,Offline Sources,Web Scrapping,01-04-2021,202111547G,96022,70201,,,,https://www.oly.sg/,SME,https://www.facebook.com/olyonlyyou,https://www.instagram.com/oly.asia?igshid=ntdlmdg3mty%3d,,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,7030 ANG MO KIO AVENUE 5,,,7030 ANG MO KIO AVENUE 5 NORTHSTAR @ AMK 07-37 Singapore 569880,36,569880,,,,,65 6570 1622,enquiry@oly.sg,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",POWERCUTS HAIR DESIGN PTE. LTD.,POWERCUTS HAIR DESIGN,,TeleSales,Hazim,Offline Sources,Web Scrapping,28-12-2017,201737136R,96022,96023,,,,https://powercuts.sg/,SME,https://www.facebook.com/powercutshairdesign,https://www.instagram.com/powercutshairdesign/,,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,18 YISHUN AVENUE 9,,,18 YISHUN AVENUE 9 JUNCTION NINE 02-16 Singapore 768897,16,768897,,,,,65 9785 4568,powercutshairdesign@gmail.com,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",STYRAX PTE. LTD.,STYRAX,,TeleSales,Hazim,Offline Sources,Web Scrapping,02-08-2018,201826460C,96029,0,,,,,SME,,,,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,1 SELETAR ROAD,,,1 SELETAR ROAD THE GREENWICH 01-14 Singapore 807011,14,807011,,,,,65 6659 1766,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",YEUX BY QUN,YEUX BY QUN,,TeleSales,Hazim,Offline Sources,Web Scrapping,02-11-2020,53423560C,96022,96023,,,,https://yeuxbyqun.com/,SME,https://www.facebook.com/YeuxByQun/,https://www.instagram.com/yeuxbyqun/,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,703 HOUGANG AVENUE 2,,,183 JALAN PELIKAT THE PROMENADE@PELIKAT 01-07 Singapore 537643,189,530703,,,,,65 8645 8635,yeuxbyqun@gmail.com,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",HANA AESTHETIC PTE. LTD.,HANA AESTHETIC,,TeleSales,Hazim,Offline Sources,Web Scrapping,09-11-2017,201732311D,96022,0,,,,https://hanaaesthetic.com/,SME,https://www.facebook.com/hanaestheticSG/,https://www.instagram.com/hanaestheticlinic/,,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,101 UPPER CROSS STREET,,,101 UPPER CROSS STREET PEOPLE'S PARK CENTRE 04-48 Singapore 058357,48,58357,,,,,65 6694 0998,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",WAN JIA FOOT REFLEXOLOGY,WAN JIA FOOT REFLEXOLOGY,,TeleSales,Hazim,Offline Sources,Web Scrapping,05-09-2023,53473099W,96024,0,,,,https://www.mycareersfuture.gov.sg/job/personal-care/foot-reflexologist-wan-jia-foot-reflexology-616b49789b712875c26b9f625e435594,Startbud,https://www.facebook.com/p/%E4%B8%87%E5%AE%B6-Wan-Jia-Spa-61556788520625/,,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,101 TOWNER ROAD,,,101 TOWNER ROAD 01-214 Singapore 322101,214,322101,,,,,65 8042 7873,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",NADESICO PTE. LTD.,NADESICO,,TeleSales,Hazim,Offline Sources,Web Scrapping,26-05-2022,202218309G,96022,96024,,,,https://www.mycareersfuture.gov.sg/job/personal-care/japanese-salon-hiring-beauticians-nadesico-b7317b17aaaef1a7e3c937e297d146f4,SME,,https://instagram.com/nadesicobeauty,,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,2 HAVELOCK ROAD,,,2 HAVELOCK ROAD /06 HAVELOCK2 B1-05 Singapore 059763,05/06,59763,,,,,65 8218 5813,nadesicobeauty@gmail.com,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",BETTER BODIES,BETTER BODIES,,TeleSales,Hazim,Offline Sources,Web Scrapping,04-02-2016,53328447C,96024,0,,,,https://bootcamp.com.sg/,SME,,https://www.instagram.com/officialbetterbodies/?hl=en,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,95 GEYLANG BAHRU,,,95 GEYLANG BAHRU 05-3118 Singapore 330095,3118,330095,,,,,65 9691 5883,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",ONA SPA PTE. LTD.,ONA SPA,,TeleSales,Hazim,Offline Sources,Web Scrapping,02-12-2021,202141948K,96024,0,,,,https://www.mycareersfuture.gov.sg/job/personal-care/spa-therapist-wanted-bedok-ona-spa-945f48c22f2cb068442334fd8c97ca08,SME,,,,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,56 NEW UPPER CHANGI ROAD,,,56 NEW UPPER CHANGI ROAD 01-1330 Singapore 461056,1330,461056,,,,,65 6243 0441,onaspa.sg@gmail.com,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",SCARLETTPOKES,SCARLETTPOKES,,TeleSales,Hazim,Offline Sources,Web Scrapping,21-08-2023,53472419A,96029,0,,,,,Startbud,,https://www.instagram.com/scarlettpokes,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,23 KAMPONG BAHRU ROAD,,,23 KAMPONG BAHRU ROAD DIMENSIONS BUILDING 03-04 Singapore 169349,04,169349,,,,,65 8846 4444,scarlettpokes@gmail.com,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",S BEAUTY HUB LIMITED LIABILITY PARTNERSHIP,S BEAUTY HUB LIABILITY PARTNERSHIP,,TeleSales,Hazim,Offline Sources,Web Scrapping,31-03-2016,T16LL0605K,96022,0,,,,,SME,https://www.facebook.com/p/S-Beauty-Hub-100067459785076/,https://www.instagram.com/sbeautyhub_/,,,LIMITED LIABILITY PARTNERSHIP,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,41 CAMBRIDGE ROAD,,,41 CAMBRIDGE ROAD ELIAS MALL 01-23 Singapore 210041,23,210041,,,,,65 6565 3039,oasislabella@yahoo.com,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",BUNMA THAI MASSAGE,BUNMA THAI MASSAGE,,TeleSales,Hazim,Offline Sources,Web Scrapping,30-03-2023,53465269K,96024,96022,,,,,Startbud,https://www.facebook.com/61573015468973,,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,574 ANG MO KIO AVENUE 10,,,574 ANG MO KIO AVENUE 10 01-1837 Singapore 560574,1837,560574,,,,,65 8389 5293,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",HEAVENLY BEAUTY PTE. LTD.,HEAVENLY BEAUTY,,TeleSales,Hazim,Offline Sources,Web Scrapping,05-06-2024,202422683N,96029,0,,,,,Startbud,https://www.facebook.com/profile.php?id=61564068262275,https://www.instagram.com/heavenlybeautysg/,,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,14 SCOTTS ROAD,,,14 SCOTTS ROAD FAR EAST PLAZA 01-96 Singapore 228213,96,228213,,,,,65 8033 3474,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",LA LUNE STUDIO,LA LUNE STUDIO,,TeleSales,Hazim,Offline Sources,Web Scrapping,31-08-2023,53472928B,96022,0,,,,,Startbud,,https://www.instagram.com/lalune____studio/,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,1 JALAN DUSUN,,,1 JALAN DUSUN ONE DUSUN RESIDENCES 02-10 Singapore 329363,10,329363,,,,,65 9010 0692,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
